# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 11 276 633 2253 463
p 2 0 243 677 393 347
p 2 0 203 717 329 303
p 2 48 189 683 4712 616
p 2 0 211 709 407 320
p 2 0 149 771 290 271
p 2 29 224 667 5688 688
p 2 0 167 753 440 304
p 2 6 240 674 4742 630
p 2 0 218 702 478 344
p 2 7 249 664 5006 655
p 2 0 225 695 513 352
p 2 0 137 783 357 271
p 2 0 158 762 321 279
p 2 4 251 665 5217 570
p 2 0 191 729 494 316
p 2 15 220 685 7001 693
p 2 0 178 742 498 314
p 2 0 160 760 363 280
p 2 37 206 677 7407 761
p 2 0 228 692 533 347
p 2 0 177 743 338 290
p 2 63 243 614 7364 908
p 2 0 225 695 509 352
i 2 920 0 0 2596 2596
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 458 342 120 5857 2181
p 2 335 501 84 8808 2214
p 2 292 576 52 9962 2099
p 2 268 639 13 10887 2174
p 2 260 613 47 11207 2078
p 2 234 629 57 11696 2056
p 2 218 694 8 11916 2019
p 2 124 779 17 12493 1926
p 2 122 767 31 12447 1826
p 2 120 768 32 12463 1873
p 2 120 762 38 12607 1809
p 2 79 837 4 13305 1844
p 2 77 809 34 13028 1749
p 2 78 838 4 13515 1803
p 2 77 824 19 13513 1760
p 2 76 813 31 13421 1780
p 2 76 840 4 13473 1757
p 2 75 818 27 13467 1728
p 2 75 825 20 13445 1723
p 2 73 846 1 13907 1761
p 2 71 840 9 13474 1726
p 2 71 833 16 13668 1711
p 2 63 820 37 13576 1694
p 2 0 805 115 2966 1025
p 2 0 677 243 1888 817
p 2 0 648 272 1606 766
p 2 0 543 377 1385 663
p 2 0 447 473 1100 554
p 2 0 396 524 952 518
p 2 0 338 582 874 458
p 2 0 345 575 885 463
p 2 0 313 607 834 429
p 2 0 268 652 654 385
p 2 0 260 660 674 379
p 2 0 232 688 578 355
p 2 0 214 706 556 332
p 2 0 272 648 614 385
p 2 0 214 706 511 332
p 2 0 192 728 456 308
p 2 0 210 710 514 326
p 2 0 184 736 446 301
p 2 0 129 791 396 256
p 2 0 238 682 545 350
p 2 0 170 750 439 289
p 2 0 146 774 395 269
p 2 0 138 782 386 263
p 2 0 146 774 385 269
p 2 0 119 801 361 247
p 2 0 138 782 410 263
p 2 0 159 761 409 277
p 2 0 150 770 352 266
p 2 0 130 790 352 251
p 2 0 94 826 285 221
p 2 0 107 813 318 233
p 2 0 111 809 345 240
p 2 0 124 796 346 248
p 2 0 70 850 261 202
p 2 0 99 821 348 228
p 2 0 86 834 290 216
p 2 0 89 831 281 215
p 2 0 91 829 325 224
p 2 0 103 817 309 230
p 2 0 84 836 263 211
p 2 0 84 836 291 215
p 2 0 75 845 257 203
p 2 0 52 868 225 183
p 2 0 94 826 264 217
p 2 0 74 846 251 203
p 2 0 67 853 254 198
p 2 0 59 861 242 191
p 2 0 74 846 249 203
p 2 0 61 859 251 193
p 2 0 95 825 278 222
p 2 0 76 844 250 204
p 2 0 43 877 219 176
p 2 0 86 834 285 211
p 2 0 59 861 237 191
p 2 0 48 872 221 181
p 2 0 59 861 237 188
p 2 0 79 841 251 206
p 2 0 63 857 226 191
p 2 0 39 881 208 173
p 2 0 51 869 218 182
p 2 0 55 865 227 186
p 2 0 89 831 279 217
p 2 0 70 850 232 196
p 2 0 40 880 198 174
p 2 0 49 871 217 183
p 2 0 69 851 226 199
p 2 0 35 885 183 168
p 2 0 83 837 258 210
p 2 0 113 807 271 232
p 2 0 60 860 207 185
p 2 0 54 866 218 184
p 2 0 64 856 215 191
p 2 0 43 877 205 176
p 2 0 52 868 229 184
p 2 0 47 873 211 181
p 2 0 35 885 206 169
p 2 0 32 888 192 166
p 2 0 44 876 212 175
p 2 0 38 882 203 172
p 2 0 53 867 238 189
p 2 0 40 880 204 176
p 2 0 29 891 188 163
p 2 0 61 859 230 189
p 2 0 39 881 198 172
p 2 0 32 888 191 167
p 2 0 48 872 211 178
p 2 0 42 878 202 175
p 2 0 20 900 166 154
p 2 0 17 903 165 153
p 2 0 31 889 182 166
p 2 0 30 890 177 163
p 2 0 39 881 186 169
p 2 0 36 884 185 168
p 2 0 19 901 169 153
p 2 0 29 891 186 164
p 2 0 59 861 210 188
p 2 0 56 864 215 186
p 2 0 53 867 210 184
p 2 0 60 860 224 191
p 2 0 25 895 174 159
p 2 0 53 867 221 186
p 2 0 56 864 205 184
p 2 0 54 866 211 184
p 2 0 37 883 203 172
p 2 0 31 889 182 165
p 2 0 24 896 179 159
p 2 0 52 868 202 180
p 2 0 36 884 187 169
p 2 0 26 894 178 161
p 2 0 31 889 190 165
p 2 0 41 879 202 174
p 2 0 26 894 177 160
p 2 0 30 890 185 166
p 2 0 37 883 195 171
p 2 0 28 892 173 159
p 2 0 16 904 162 151
p 2 0 38 882 181 169
p 2 0 32 888 169 163
p 2 0 23 897 175 158
p 2 0 35 885 189 168
p 2 0 50 870 215 179
p 2 0 38 882 201 173
p 2 0 40 880 189 171
p 2 0 28 892 180 162
p 2 0 23 897 178 158
p 2 0 59 861 208 189
p 2 0 20 900 164 155
p 2 0 47 873 204 179
p 2 0 34 886 189 168
p 2 0 30 890 183 163
p 2 0 22 898 174 159
p 2 0 38 882 174 167
p 2 0 22 898 170 158
p 2 0 30 890 183 164
p 2 0 22 898 171 157
p 2 0 17 903 162 153
p 2 0 25 895 177 160
p 2 0 31 889 175 164
p 2 0 16 904 157 153
p 2 0 25 895 180 161
p 2 0 39 881 186 170
p 2 0 24 896 170 157
p 2 0 21 899 170 158
p 2 0 49 871 198 178
p 2 0 21 899 168 156
p 2 0 54 866 195 181
p 2 0 23 897 168 157
p 2 0 28 892 184 162
p 2 0 42 878 191 172
p 2 0 53 867 198 181
p 2 0 32 888 187 166
p 2 0 32 888 189 165
p 2 0 32 888 198 166
p 2 0 53 867 222 184
p 2 0 32 888 196 166
p 2 0 42 878 202 173
p 2 0 703 217 2317 817
p 2 0 813 107 6604 1158
p 2 0 883 37 12393 1520
p 2 2 886 32 16194 1680
p 2 5 889 26 20631 1869
p 2 13 887 20 23621 1948
p 2 10 892 18 25406 1993
p 2 19 879 22 28124 2015
p 2 21 881 18 30457 2038
p 2 30 871 19 32022 2053
p 2 26 874 20 33162 2053
p 2 38 864 18 35247 2073
p 2 32 869 19 35132 2020
p 2 29 873 18 36664 1997
p 2 30 876 14 37428 1994
p 2 33 871 16 39045 2017
p 2 26 876 18 37548 1958
p 2 37 869 14 39261 1932
p 2 23 883 14 37357 1877
p 2 20 881 19 38514 1828
p 2 9 895 16 37400 1807
p 2 5 903 12 37502 1787
p 2 2 906 12 36522 1722
p 2 0 904 16 36266 1627
p 2 0 910 10 34597 1542
p 2 0 901 19 34815 1506
p 2 0 908 12 34648 1509
p 2 0 906 14 35320 1506
p 2 0 896 24 35087 1509
p 2 0 909 11 34989 1505
p 2 0 907 13 35146 1496
p 2 0 904 16 35706 1504
p 2 0 903 17 35038 1501
p 2 0 904 16 35231 1492
p 2 0 904 16 35346 1503
p 2 0 903 17 35394 1507
p 2 0 910 10 36133 1518
p 2 0 905 15 35186 1499
p 2 0 902 18 34756 1488
p 2 0 907 13 35490 1507
p 2 0 910 10 35567 1515
p 2 0 910 10 35783 1521
p 2 0 899 21 34919 1489
p 2 0 908 12 34683 1508
p 2 0 909 11 34768 1502
p 2 0 912 8 36262 1516
p 2 0 910 10 34510 1489
p 2 0 911 9 34781 1499
p 2 1 910 9 35740 1506
p 2 0 912 8 35691 1486
p 2 2 908 10 35397 1504
p 2 0 913 7 34739 1492
p 2 0 913 7 35481 1482
p 2 0 912 8 35425 1477
p 2 0 906 14 34806 1467
p 2 0 908 12 35727 1460
p 2 0 913 7 35147 1476
p 2 0 913 7 35613 1479
p 2 0 906 14 35053 1465
p 2 0 913 7 35066 1480
p 2 1 910 9 35815 1484
p 2 0 912 8 34875 1463
p 2 0 910 10 34985 1466
p 2 0 916 4 35114 1483
p 2 0 914 6 36139 1484
p 2 0 914 6 35151 1474
p 2 0 909 11 35272 1465
p 2 0 911 9 35761 1484
p 2 0 914 6 35750 1489
p 2 0 916 4 34956 1472
p 2 0 914 6 35732 1493
p 2 0 916 4 35337 1485
p 2 0 917 3 35891 1483
p 2 0 913 7 36093 1468
p 2 0 914 6 35451 1494
p 2 0 916 4 35607 1477
p 2 2 912 6 36898 1506
p 2 0 919 1 35787 1489
p 2 0 913 7 35721 1485
p 2 1 916 3 36998 1508
p 2 0 910 10 36346 1480
p 2 0 912 8 36121 1488
p 2 0 917 3 37302 1506
p 2 0 919 1 36148 1485
p 2 0 912 8 36572 1483
p 2 0 915 5 36587 1500
p 2 0 915 5 36315 1509
p 2 0 916 4 36542 1491
p 2 0 912 8 37515 1502
p 2 0 917 3 36525 1499
p 2 0 916 4 36368 1511
p 2 0 913 7 36660 1501
p 2 0 912 8 36664 1511
p 2 0 916 4 36409 1505
p 2 0 912 8 36625 1500
p 2 0 917 3 36312 1511
p 2 0 913 7 37156 1500
p 2 0 917 3 36017 1483
p 2 0 914 6 36006 1484
p 2 0 916 4 36039 1492
p 2 0 917 3 36945 1511
p 2 0 917 3 35882 1473
p 2 0 914 6 36387 1499
p 2 0 915 5 36124 1507
p 2 0 912 8 36948 1492
p 2 0 918 2 36387 1507
p 2 0 919 1 36599 1492
p 2 0 918 2 36648 1491
p 2 0 917 3 36529 1484
p 2 0 919 1 35886 1501
p 2 0 914 6 36975 1502
i 2 920 0 0 59818 4366
p 2 0 860 60 17167 1139
p 2 0 885 35 22236 1192
p 2 0 873 47 20255 1169
p 2 0 885 35 21558 1206
p 2 0 878 42 20760 1193
p 2 0 885 35 22328 1204
p 2 0 874 46 19964 1178
p 2 2 878 40 23602 1240
p 2 0 863 57 20074 1199
p 2 0 878 42 22463 1236
p 2 0 880 40 20776 1211
p 2 0 880 40 23058 1241
p 2 0 890 30 20082 1202
p 2 0 879 41 22586 1222
p 2 0 892 28 19699 1208
p 2 0 886 34 21476 1220
p 2 0 876 44 19506 1195
p 2 0 880 40 21433 1225
p 2 0 885 35 20545 1217
p 2 1 882 37 23197 1252
p 2 0 888 32 20146 1228
p 2 0 877 43 22905 1244
p 2 0 846 74 19978 1190
p 2 0 872 48 22853 1242
p 2 0 874 46 20502 1205
p 2 0 882 38 22203 1240
p 2 0 888 32 20403 1221
p 2 0 880 40 21987 1220
p 2 0 882 38 19725 1197
p 2 0 884 36 21447 1198
p 2 0 886 34 20266 1215
p 2 0 867 53 22951 1228
p 2 0 876 44 21592 1222
p 2 0 870 50 21942 1203
p 2 0 895 25 20078 1211
p 2 0 886 34 24040 1276
p 2 0 893 27 19657 1222
p 2 0 870 50 22532 1229
p 2 0 868 52 21214 1217
p 2 0 861 59 21116 1210
p 2 0 869 51 19974 1190
p 2 0 879 41 22023 1221
p 2 0 880 40 19719 1210
p 2 0 876 44 22492 1232
p 2 0 879 41 19917 1211
i 2 920 0 0 40988 4303
p 2 0 904 16 6092 1161
p 2 0 903 17 9996 1218
p 2 0 899 21 10231 1212
p 2 0 907 13 8158 1193
p 2 1 903 16 10918 1234
p 2 0 911 9 8866 1226
p 2 0 905 15 10680 1226
p 2 0 899 21 8787 1210
p 2 0 886 34 10854 1233
p 2 0 896 24 10393 1234
p 2 0 892 28 8787 1214
p 2 3 905 12 11837 1307
p 2 0 902 18 8372 1226
p 2 0 901 19 9099 1228
p 2 3 893 24 12005 1311
p 2 0 903 17 8252 1230
p 2 0 895 25 8758 1218
p 2 18 888 14 22207 1674
p 2 0 898 22 7986 1221
p 2 0 907 13 9176 1244
p 2 25 878 17 23813 1700
p 2 0 914 6 8130 1269
p 2 0 903 17 8390 1222
p 2 44 866 10 23864 1801
p 2 0 895 25 8154 1225
p 2 0 912 8 9241 1250
p 2 40 860 20 23616 1747
p 2 0 906 14 7980 1228
p 2 0 899 21 8525 1215
p 2 0 913 7 9180 1238
p 2 0 902 18 9504 1226
p 2 0 901 19 8499 1224
p 2 19 887 14 26611 1771
p 2 0 901 19 7891 1236
p 2 0 899 21 9085 1253
p 2 22 894 4 27651 1869
p 2 0 897 23 8489 1240
p 2 0 902 18 8976 1233
p 2 35 875 10 29820 2005
p 2 0 899 21 8022 1263
p 2 0 903 17 9012 1236
p 2 57 853 10 32530 2151
p 2 0 909 11 8600 1283
p 2 0 901 19 8897 1226
p 2 0 904 16 9694 1228
p 2 0 909 11 9768 1224
p 2 0 910 10 9402 1235
p 2 0 915 5 9427 1230
p 2 0 910 10 10235 1235
p 2 0 908 12 9964 1232
p 2 0 904 16 9262 1210
p 2 0 893 27 9826 1224
p 2 0 898 22 10303 1236
i 2 920 0 0 39317 4046
p 2 0 913 7 9399 1148
p 2 0 906 14 9516 1151
p 2 0 910 10 9612 1167
p 2 0 908 12 9798 1160
p 2 0 901 19 9768 1171
p 2 0 895 25 12998 1200
p 2 0 894 26 9989 1155
p 2 0 901 19 9896 1161
p 2 0 892 28 12627 1175
p 2 0 890 30 9864 1146
p 2 0 904 16 9829 1160
p 2 0 887 33 12851 1175
p 2 0 902 18 9811 1154
p 2 0 902 18 10040 1158
p 2 0 889 31 13435 1190
p 2 0 897 23 9830 1168
p 2 0 901 19 9877 1155
p 2 0 902 18 10307 1168
p 2 0 893 27 9761 1152
p 2 0 903 17 10381 1155
p 2 0 897 23 10042 1156
p 2 0 899 21 10705 1168
p 2 0 899 21 10045 1154
p 2 0 896 24 10308 1163
p 2 0 905 15 9862 1158
p 2 0 899 21 10178 1161
p 2 0 899 21 9803 1152
p 2 0 894 26 10293 1151
p 2 0 894 26 9747 1159
p 2 0 894 26 10280 1159
p 2 0 905 15 9729 1161
p 2 0 882 38 10130 1145
p 2 0 895 25 9690 1133
p 2 0 900 20 10281 1165
p 2 0 887 33 9725 1151
p 2 0 893 27 10161 1146
p 2 0 902 18 9691 1154
p 2 0 898 22 10131 1154
p 2 0 890 30 9837 1154
p 2 0 895 25 10203 1151
p 2 0 892 28 9877 1148
p 2 0 893 27 10293 1136
p 2 0 900 20 9908 1151
p 2 0 902 18 10265 1151
p 2 0 898 22 9905 1153
p 2 0 900 20 10313 1156
p 2 0 894 26 10009 1173
i 2 920 0 0 47329 4516
p 2 0 791 129 9068 1097
p 2 0 791 129 11048 1147
p 2 0 798 122 15784 1201
p 2 0 782 138 10961 1144
p 2 0 791 129 11382 1166
p 2 1 789 130 15645 1222
p 2 0 797 123 11183 1170
p 2 0 789 131 11079 1146
p 2 2 789 129 15206 1219
p 2 0 783 137 11224 1162
p 2 0 790 130 11417 1169
p 2 3 793 124 15123 1235
p 2 0 790 130 11124 1166
p 2 0 793 127 11057 1170
p 2 0 795 125 14901 1221
p 2 0 795 125 11058 1169
p 2 0 786 134 11422 1175
p 2 0 785 135 14736 1221
p 2 0 792 128 11075 1172
p 2 0 788 132 11099 1186
p 2 0 793 127 14541 1219
p 2 0 788 132 11399 1169
p 2 0 793 127 11463 1179
p 2 3 785 132 16333 1256
p 2 0 794 126 11396 1167
p 2 0 789 131 11111 1173
p 2 4 786 130 16296 1265
p 2 0 794 126 11307 1170
p 2 0 789 131 11468 1172
p 2 0 794 126 15422 1226
p 2 0 800 120 11454 1182
p 2 2 794 124 15264 1255
p 2 0 793 127 11296 1186
p 2 5 791 124 16561 1279
p 2 0 797 123 11112 1190
p 2 0 795 125 11067 1172
p 2 0 790 130 11996 1198
p 2 6 780 134 17417 1310
p 2 0 793 127 11239 1186
p 2 0 796 124 11443 1196
p 2 7 788 125 17532 1311
p 2 0 792 128 11196 1185
p 2 0 789 131 14096 1211
p 2 0 786 134 11396 1191
p 2 0 797 123 13639 1199
p 2 0 794 126 11301 1201
p 2 0 788 132 11937 1202
p 2 0 792 128 13454 1217
p 2 0 794 126 11467 1200
p 2 0 789 131 11850 1211
i 2 920 0 0 36854 3970
p 2 0 857 63 8827 1075
p 2 0 879 41 11205 1143
p 2 2 863 55 13069 1265
p 2 0 848 72 10999 1123
p 2 0 856 64 11171 1129
p 2 1 861 58 12673 1217
p 2 0 852 68 10854 1129
p 2 0 812 108 10517 1089
p 2 0 844 76 12822 1203
p 2 0 815 105 10710 1096
p 2 0 872 48 10656 1131
p 2 22 841 57 15707 1480
p 2 0 862 58 10866 1148
p 2 0 850 70 10816 1141
p 2 0 815 105 14552 1327
p 2 0 860 60 10839 1149
p 2 0 850 70 10589 1128
p 2 5 833 82 15544 1388
p 2 0 880 40 10889 1152
p 2 0 837 83 10717 1115
p 2 49 816 55 16503 1595
p 2 0 867 53 11153 1150
p 2 0 885 35 11370 1163
p 2 10 833 77 15917 1417
p 2 0 831 89 11344 1142
p 2 0 848 72 10531 1137
p 2 12 824 84 15667 1434
p 2 0 839 81 11076 1146
p 2 0 870 50 11201 1152
p 2 4 874 42 14260 1350
p 2 0 833 87 11033 1147
p 2 0 852 68 11339 1155
p 2 51 826 43 16081 1609
p 2 0 842 78 11001 1140
p 2 0 853 67 11120 1151
p 2 2 834 84 14595 1293
p 2 0 872 48 10675 1146
p 2 0 832 88 11201 1117
p 2 1 872 47 13786 1268
p 2 0 859 61 11075 1131
p 2 0 885 35 10824 1150
p 2 30 784 106 16384 1445
p 2 0 867 53 11369 1151
p 2 0 872 48 11383 1158
p 2 36 850 34 15642 1504
p 2 0 816 104 11172 1113
p 2 0 849 71 10973 1132
p 2 3 849 68 12886 1258
p 2 0 856 64 11226 1135
p 2 0 876 44 11207 1159
i 2 920 0 0 36471 4087
p 2 0 354 566 576 460
p 2 0 292 628 449 409
p 2 0 725 195 16580 1221
p 2 0 505 415 1352 638
p 2 0 312 608 753 427
p 2 0 727 193 15839 1203
p 2 0 467 453 1485 612
p 2 2 718 200 17566 1348
p 2 0 451 469 1366 597
p 2 0 739 181 17319 1372
p 2 0 463 457 1447 613
p 2 1 712 207 15729 1204
p 2 0 472 448 1450 615
p 2 0 283 637 657 408
p 2 0 636 284 14437 1094
p 2 0 496 424 1514 645
p 2 0 271 649 684 391
p 2 0 194 726 510 323
p 2 0 203 717 544 329
p 2 0 156 764 421 287
p 2 0 130 790 376 258
p 2 0 182 738 470 304
p 2 0 114 806 374 245
p 2 0 184 736 489 306
p 2 0 180 740 505 309
p 2 0 178 742 464 301
p 2 0 185 735 515 311
p 2 0 120 800 378 252
p 2 0 142 778 412 268
p 2 0 147 773 381 266
p 2 0 85 835 296 216
p 2 0 168 752 407 287
p 2 0 124 796 356 251
p 2 0 81 839 281 214
p 2 0 120 800 352 250
p 2 0 113 807 325 240
p 2 0 105 815 310 231
p 2 0 133 787 351 259
p 2 0 88 832 311 220
p 2 0 69 851 257 204
p 2 0 108 812 318 237
p 2 0 111 809 311 236
p 2 0 63 857 256 195
p 2 0 81 839 259 210
p 2 0 72 848 282 206
p 2 0 89 831 265 214
p 2 0 145 775 407 270
i 2 920 0 0 40942 3837
p 2 0 898 22 8527 1131
p 2 0 901 19 8857 1088
p 2 0 908 12 8837 1071
p 2 0 911 9 10334 1099
p 2 0 908 12 9969 1096
p 2 0 912 8 10662 1098
p 2 0 910 10 14723 1153
p 2 0 914 6 9379 1106
p 2 1 913 6 11526 1128
p 2 0 914 6 14524 1165
p 2 0 919 1 10140 1115
p 2 0 915 5 11612 1133
p 2 0 913 7 14354 1163
p 2 0 914 6 9922 1112
p 2 0 916 4 12330 1144
p 2 0 917 3 14320 1164
p 2 0 917 3 11251 1118
p 2 0 919 1 9328 1083
p 2 0 918 2 14481 1164
p 2 0 918 2 10298 1113
p 2 0 919 1 10842 1091
p 2 0 913 7 10230 1101
p 2 0 912 8 10165 1095
p 2 0 919 1 12268 1128
p 2 101 819 0 22420 2257
p 2 73 847 0 26986 2318
p 2 68 852 0 27937 2350
p 2 70 850 0 29946 2412
p 2 71 849 0 28186 2355
p 2 92 828 0 30517 2459
p 2 99 821 0 29700 2460
p 2 96 824 0 31617 2527
p 2 120 800 0 29016 2509
p 2 135 785 0 30648 2651
p 2 177 743 0 25234 2713
p 2 189 731 0 21748 2722
p 2 0 889 31 13904 1555
p 2 0 883 37 6238 1192
p 2 0 904 16 6749 1200
p 2 0 895 25 13886 1369
p 2 0 897 23 6083 1147
p 2 0 889 31 6318 1132
p 2 10 887 23 20887 1789
p 2 1 883 36 7636 1224
p 2 1 883 36 16688 1521
p 2 0 890 30 7040 1176
p 2 2 886 32 16330 1515
p 2 0 902 18 7298 1192
p 2 2 899 19 11798 1372
p 2 0 890 30 6488 1154
p 2 1 896 23 11380 1351
p 2 0 887 33 6358 1116
p 2 2 898 20 11208 1285
p 2 0 882 38 6979 1115
p 2 0 905 15 10912 1266
p 2 0 881 39 6717 1103
p 2 0 908 12 6847 1104
p 2 5 873 42 18087 1535
p 2 0 901 19 6408 1119
p 2 0 885 35 6951 1108
p 2 4 903 13 14824 1440
p 2 0 898 22 6678 1114
p 2 0 898 22 6730 1099
i 2 920 0 0 45589 4196
p 2 200 719 1 45838 3143
p 2 192 728 0 47776 3285
p 2 177 743 0 45084 3123
p 2 196 724 0 44293 3304
p 2 151 769 0 43255 3087
p 2 173 747 0 46644 3289
p 2 168 751 1 46221 3089
p 2 173 747 0 47446 3259
p 2 169 750 1 45698 3125
p 2 200 720 0 46387 3258
p 2 167 753 0 45428 3128
p 2 209 711 0 45917 3334
p 2 187 733 0 45257 3192
p 2 194 726 0 47912 3377
p 2 162 758 0 47219 3103
p 2 171 749 0 46766 3246
p 2 187 733 0 43801 3145
p 2 168 752 0 46298 3233
p 2 149 770 1 43974 3080
p 2 176 744 0 46857 3250
p 2 174 744 2 46143 3144
p 2 183 737 0 48062 3255
p 2 185 735 0 47402 3206
p 2 189 731 0 46489 3235
p 2 179 741 0 45678 3164
p 2 136 784 0 48814 3120
i 2 920 0 0 35345 4261
p 2 444 475 1 54713 4228
p 2 343 577 0 65965 4041
p 2 306 614 0 63075 3833
p 2 180 740 0 78450 3271
p 2 82 838 0 58865 2689
p 2 26 894 0 43072 2108
p 2 0 919 1 27790 1375
p 2 0 916 4 29306 1424
p 2 0 917 3 32920 1460
p 2 0 918 2 30186 1457
p 2 0 918 2 31622 1468
p 2 0 915 5 32483 1467
