# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 210 710 3083 360
p 2 0 213 707 3071 368
p 2 0 217 703 3254 368
p 2 0 220 700 3098 368
p 2 0 210 710 3093 360
p 2 0 214 706 3250 370
p 2 0 220 700 3173 368
p 2 0 211 709 3089 366
p 2 0 214 706 3241 371
p 2 0 223 697 3187 374
p 2 0 218 702 3030 369
p 2 0 217 703 3245 374
p 2 0 214 706 3155 364
p 2 0 205 715 3074 361
p 2 0 216 704 3168 371
p 2 0 219 701 3123 366
p 2 0 211 709 3006 362
p 2 0 216 704 3183 374
p 2 0 221 699 3191 376
p 2 0 226 694 3024 371
p 2 0 224 696 3064 371
p 2 0 220 700 3200 373
p 2 0 212 708 3001 354
p 2 0 215 705 3064 376
p 2 0 217 703 3161 370
p 2 0 209 711 2976 360
p 2 0 223 697 3020 377
p 2 0 212 708 3091 360
p 2 0 225 695 3122 373
p 2 0 221 699 2944 370
p 2 0 213 707 3052 360
p 2 0 217 703 3092 368
p 2 0 220 700 3027 377
p 2 0 217 703 3097 372
p 2 0 221 699 3037 368
p 2 0 203 717 2960 354
p 2 0 216 704 2998 367
p 2 0 210 710 2992 358
p 2 0 219 701 3035 373
p 2 0 215 705 2980 366
p 2 0 215 705 3123 365
p 2 0 216 704 3077 372
p 2 0 222 698 2990 371
p 2 0 216 704 3086 368
p 2 0 216 704 3076 370
p 2 0 219 701 2987 373
p 2 0 218 702 2954 371
p 2 0 213 707 3114 367
p 2 0 213 707 3022 362
p 2 0 206 714 3101 361
p 2 0 223 697 3254 376
p 2 0 211 709 2810 356
p 2 0 212 708 3075 368
p 2 0 215 705 3106 369
p 2 0 207 713 2899 354
p 2 0 221 699 3035 376
p 2 0 210 710 3145 365
p 2 0 207 713 2970 357
p 2 0 204 716 2885 353
p 2 0 201 719 3115 355
p 2 0 215 705 3074 371
p 2 0 212 708 2945 358
p 2 0 209 711 3200 362
p 2 0 209 711 2933 352
p 2 0 209 711 2970 352
p 2 0 207 713 3095 360
p 2 0 212 708 3065 358
p 2 0 202 718 3046 355
p 2 0 217 703 3247 381
p 2 0 215 705 3131 359
p 2 0 213 707 3057 364
p 2 0 207 713 3169 364
p 2 0 212 708 3103 358
p 2 0 216 704 2963 363
p 2 0 212 708 3164 364
p 2 0 204 716 3079 358
p 2 0 219 701 3052 365
p 2 0 206 714 3200 357
p 2 0 216 704 3214 371
p 2 0 211 709 3088 365
p 2 0 210 710 3196 363
p 2 0 211 709 3230 365
p 2 0 215 705 2997 364
p 2 0 207 713 3105 358
p 2 0 218 702 3268 369
p 2 0 217 703 3100 364
p 2 0 218 702 3139 374
p 2 0 208 712 3226 362
p 2 0 210 710 3186 361
p 2 0 204 716 3146 360
p 2 0 219 701 3253 368
p 2 0 209 711 3143 357
p 2 0 216 704 3030 362
p 2 0 220 700 3218 375
p 2 0 209 711 3226 363
p 2 0 215 705 3070 372
p 2 0 209 711 3142 364
p 2 0 205 715 3177 358
p 2 0 215 705 2980 358
p 2 0 222 698 3223 377
p 2 0 207 713 3191 352
p 2 0 210 710 3004 354
p 2 0 224 696 3183 378
p 2 0 204 716 3213 350
p 2 0 217 703 3046 364
p 2 0 218 702 3212 376
p 2 0 221 699 3165 371
p 2 0 192 728 3043 343
p 2 0 204 716 3037 354
p 2 0 201 719 3220 354
p 2 0 212 708 3090 358
p 2 0 210 710 3185 371
p 2 0 212 708 3120 363
p 2 0 234 686 3428 391
p 2 0 213 707 3075 369
p 2 0 204 716 3118 357
p 2 0 203 717 3186 351
p 2 0 205 715 3068 352
p 2 0 215 705 3225 376
p 2 0 202 718 3146 348
p 2 0 217 703 3031 365
p 2 0 211 709 3144 362
p 2 0 209 711 3339 361
p 2 0 206 714 2990 358
p 2 0 205 715 3206 355
p 2 0 205 715 3139 355
p 2 0 219 701 2969 364
p 2 0 212 708 3130 366
p 2 0 206 714 3197 358
p 2 0 201 719 3065 349
p 2 0 219 701 3101 368
p 2 0 216 704 3230 372
p 2 0 200 720 2962 351
p 2 0 206 714 3048 360
p 2 0 208 712 3181 357
p 2 0 219 701 3083 370
p 2 0 220 700 3117 366
p 2 0 215 705 3177 365
p 2 0 210 710 3072 356
p 2 0 208 712 3022 357
p 2 0 217 703 3180 364
p 2 0 201 719 3058 350
p 2 0 203 717 3096 358
p 2 0 211 709 3155 368
p 2 0 218 702 3107 378
p 2 0 205 715 3122 359
p 2 0 210 710 3110 358
p 2 0 205 715 3047 350
p 2 0 228 692 3253 378
p 2 0 205 715 3119 352
p 2 0 197 723 3187 352
p 2 0 215 705 3195 366
p 2 0 222 698 3052 370
p 2 0 213 707 3044 365
p 2 0 210 710 3207 356
p 2 0 214 706 3065 361
p 2 0 219 701 3197 369
p 2 0 213 707 3281 373
p 2 0 214 706 3034 365
p 2 0 216 704 3189 371
p 2 0 213 707 3277 369
p 2 0 215 705 3012 363
p 2 0 224 696 3098 373
p 2 0 218 702 3203 375
p 2 0 208 712 3045 356
p 2 0 210 710 3010 360
p 2 0 222 698 3256 378
p 2 0 209 711 3064 364
p 2 0 213 707 3067 367
p 2 0 215 705 3233 372
p 2 0 207 713 2988 353
p 2 0 200 720 3050 351
p 2 0 216 704 3165 372
p 2 0 203 717 3166 355
p 2 0 214 706 3011 365
p 2 0 215 705 3346 374
p 2 0 225 695 3051 374
p 2 0 216 704 3061 372
p 2 0 236 684 3254 394
p 2 0 262 658 3618 429
p 2 0 273 647 4410 483
p 2 0 269 651 4879 488
p 2 0 273 647 5725 539
p 2 2 268 650 5888 537
p 2 1 275 644 6953 603
p 2 2 272 646 7252 598
p 2 3 277 640 7708 619
p 2 3 274 643 7704 609
p 2 4 269 647 8345 627
p 2 5 276 639 8205 623
p 2 4 274 642 7855 629
p 2 3 274 643 7605 618
p 2 3 274 643 8074 636
p 2 3 273 644 6999 610
p 2 4 274 642 6519 609
p 2 2 276 642 6259 598
p 2 0 273 647 4661 528
p 2 0 271 649 4505 508
p 2 0 261 659 3063 437
p 2 0 240 680 3023 406
p 2 0 245 675 3186 424
p 2 0 215 705 2871 372
p 2 0 219 701 3058 390
p 2 0 204 716 2904 364
p 2 0 222 698 2988 388
